,name,address,kurtosis_oxygen,pregnant,education-num,relationship,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,education,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss
2244,Thomas Minjarez,"18776 Collins Crest Suite 166
East Spencerfurt, AL 76418",1.317854382,f,9.0, Husband,23.49087056,33.9140625,69.03956292,0.0,0.817816318,4.643580714,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,106330.0,1.0,36.06895032, <=50K,57.13043478,40.0,0.0
2245,Neil Bender,"6534 Stokes Pike Apt. 274
Bryanburgh, WY 39514",9.885300098,f,9.0, Husband,0.270810602,110.1484375,12.92316315,0.0,142.3512738,0.145977385,"Machine_op_inspct|United-States
Married-civ-spouse -- Private|White", HS-grad,74275.0,0.0,46.05467027, <=50K,2.2090301,40.0,0.0
2246,Joseph Henderson,"319 Walker Roads
North Debramouth, MO 04400",0.895209094,f,10.0, Own-child,36.75222153,17.0078125,69.60168219,1055.0,-0.11216781699999999,5.936043887,"Handlers-cleaners|United-States
nan -- Private|Asian-Pac-Islander", Some-college,88913.0,1.0,31.17277861, <=50K,63.31354515,40.0,0.0
2247,Christopher Wakham,"88170 Timothy Pine Apt. 142
Gonzalezberg, NH 40098",7.022261329,f,10.0, Own-child,-0.290893308,132.515625,19.32465455,0.0,57.73099907,0.095649098,"Other-service|?
Never-married -- Private|White", Some-college,29302.0,0.0,51.12316384, <=50K,3.505852843,40.0,0.0
2248,Frederick Bolton,"Unit 2315 Box 0867
DPO AP 36157",2.413393475,f,9.0, Husband,17.30989607,57.90625,56.80155547,7298.0,4.922058958,3.2509583280000003,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,225399.0,1.0,32.20137747, >50K,25.54682274,40.0,0.0
2249,Angelo Jones,"199 Taylor Parkway Apt. 929
Cherylmouth, NJ 83562",2.711844985,f,-900.0, Unmarried,0.231512967,138.9140625,45.07128176,0.0,6.515475307000001,0.004164924,"Machine-op-inspct|United-States
Never-married -- Private|Black", HS-grad,175586.0,0.0,47.57740853, <=50K,16.76839465,40.0,0.0
2250,Keith Davis,"Unit 2908 Box 3252
DPO AA 83422",6.07575629,f,, Not-in-family,0.250185114,114.4765625,29.42555157,27828.0,37.37342487,0.11386860900000001,"Exec-managerial|Iran
?? -- Private|White", Masters,109133.0,0.0,44.47716494, >50K,5.25,60.0,0.0
2251,Brandon Lash,"Unit 1757 Box 4440
DPO AP 53533",-2.2825595290000003,f,9.0, Own-child,-1.282343789,120.046875,29.42224843,0.0,8.22257475,0.161219278,"Craft-repair|United-States
Never-married -- Private|White", HS-grad,214288.0,0.0,68.92691548, <=50K,197.5777592,40.0,0.0
2252,Randy Woo,"107 Kathleen Bridge
North Zacharystad, NJ 35105",1.284396079,f,-1000.0, Own-child,37.11117863,15.796875,63.33776478,0.0,1.033337818,5.940644222,"Exec-managerial|United-States
Never-married -- Private|White", Some-college,113035.0,1.0,30.80187681, <=50K,54.909698999999996,40.0,0.0
2253,Shaun Juckett,"578 Edward Roads
Hornland, MI 25975",12.70893869,f,1300.0, Husband,-0.35078578899999996,106.390625,13.85359867,0.0,189.02474899999999,0.304665704,"Prof-specialty|United-States
Married-civ-spouse -- Local-gov|White", Bachelors,303212.0,0.0,56.55752525, >50K,1.4933110369999998,40.0,0.0
2254,Patrick Holt,"82524 Amy Lodge
North Amy, KS 00656",10.10294365,f,9.0, Husband,-0.238244505,106.5234375,19.89304596,0.0,110.51854080000001,0.5251521920000001,"Craft-repair|United-States
Married-civ-spouse -- Private|Black", HS-grad,421871.0,0.0,53.50379146, >50K,2.5,40.0,0.0
2255,Charles Guedjian,"411 Harvey Land
Port Johnny, WA 75021",9.22368558,f,13.0, Husband,-0.08477697099999999,123.8984375,14.28655322,0.0,114.6036433,0.160775545,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Bachelors,189719.0,0.0,45.99165003, >50K,2.414715719,45.0,0.0
2256,Ronald Santiago,"USS Guerrero
FPO AA 18475",5.0935725860000005,F,11.0, Unmarried,5.974870302,68.171875,32.44494158,0.0,27.16879704,1.8908528230000001,"Exec_managerial|United-States
Widowed -- private|White", Assoc-voc,198362.0,1.0,39.00923556, <=50K,7.306856187,40.0,0.0
2257,Eddie Kalinowski,"468 Robertson Street Apt. 154
Charlotteville, FL 82007",,,9.0, Unmarried,-0.34499798,134.1015625,12.02026475,0.0,,-0.122879035,"Adm-clerical|United-States
Separated -- Private|Black", HS-grad,228406.0,0.0,52.81140381, <=50K,2.128762542,40.0,0.0
2258,Juan Vela,"723 Amber Ways Apt. 412
Lake Justin, NE 75893",5.660780329,f,9.0, Husband,0.150859944,126.3671875,30.35348688,0.0,31.48612082,-0.176102277,"Craft-repair|United-States
Married-civ-spouse -- private|White", HS-grad,187424.0,0.0,48.03821251, <=50K,5.466555184,20.0,0.0
2259,Dominic Conant,"09916 Long Mills Suite 576
New Jane, RI 89940",5.978546549,f,14.0, Husband,-0.28859668899999996,127.5078125,25.46934647,0.0,39.13063509,-0.070016232,"Exec-managerial|Japan
Married-civ-spouse -- Private|Asian-Pac-Islander", Masters,205249.0,0.0,49.13390442, <=50K,4.963210702,40.0,0.0
2260,John Swoopes,"71346 Smith Vista
Morrisonfort, MI 41007",3.17207829,f,, Not-in-family,-0.673012715,121.6171875,38.23826516,0.0,9.945361866,-0.069089775,"Tech-support|United-States
nan -- Federal-gov|White", Assoc-voc,170066.0,0.0,53.27011373, <=50K,13.02508361,40.0,0.0
2261,Chuck Lao,"USS Scott
FPO AE 78885",0.942294255,f,12.0, Husband,19.777656600000004,48.5078125,86.29018732,2829.0,-0.611597645,3.9573642469999997,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|White", Assoc-acdm,103323.0,1.0,34.13255321, <=50K,66.53260870000001,40.0,0.0
2262,James Garner,"022 Hall Turnpike
Leslieton, DE 67881",3.091894056,f,10.0, Husband,-0.611479841,124.1328125,40.55893197,0.0,9.22379965,0.133981137,"Farming-fishing|United-States
Married-civ-spouse -- Private|White", Some-college,157749.0,0.0,58.08673083, >50K,13.909699,60.0,0.0
2263,Henry Bowen,"990 Paula Views
Wilsonshire, AK 96802",11.75867851,FALSE,13.0, Not-in-family,2.169088303,90.7890625,11.89727195,0.0,195.31367509999998,0.59415044,"Tech-support|United-States
Never-married -- private|White", Bachelors,115677.0,0.0,37.73171170000001, <=50K,1.7667224080000001,40.0,0.0
2264,Jerrold Jackson,"599 Melissa Ford Suite 105
Johnsonshire, NV 79153",8.200522307,f,-600.0, Not-in-family,0.1151915,117.0859375,20.99421207,0.0,71.28334759999998,0.24327943300000002,"Other-service|United-States
Divorced -- State-gov|Black", 10th,41506.0,0.0,49.6308289, <=50K,2.9147157189999997,40.0,0.0
2265,Jesus Barnhill,"6188 Jones Corners Suite 722
Maryview, WV 66853",10.11596988,f,9.0, Own-child,-0.135072147,114.90625,16.451133,0.0,111.48215079999999,0.42596486899999997,"Adm-clerical|United-States
Never-married -- Private|White", HS-grad,255849.0,0.0,54.3667289, <=50K,1.8269230769999998,40.0,0.0
2266,Michael Johnson,"39831 Michelle Ferry Suite 388
Port Sonya, TX 82035",8.468793329,f,10.0, Husband,0.653560205,111.6171875,17.04575537,0.0,81.61297664,0.174967056,"Sales|United-States
Married-civ-spouse -- Private|White", Some-college,34278.0,0.0,41.33459528, >50K,2.352842809,50.0,0.0
2267,William Mchenry,"5017 Kimberly Mill
East Maria, KS 94044",9.431659666,f,9.0, Not-in-family,0.899046895,95.5546875,14.36097471,0.0,116.9497257,0.547778175,"Machine-op-inspct|United-States
Never-married -- private|White", HS-grad,302438.0,0.0,43.76996127, <=50K,2.315217391,40.0,0.0
2268,Robert West,"341 Scott Passage
Leefurt, NY 23168",9.841046265,F,1400.0, Husband,1.6896697569999999,112.4296875,18.13536005,0.0,109.7220446,0.290976003,"Prof-specialty|United-States
Married-civ-spouse -- Local-gov|White", Masters,142719.0,1.0,35.53248593, >50K,2.470735786,40.0,0.0
2269,Jeremy Walczak,"1400 Shields Islands Apt. 484
Lake Davidport, WY 02601",8.524676722,t,, Husband,-0.040801198999999996,140.2421875,19.79039807,0.0,81.76678827,-0.151429547,"Farming-fishing|United-States
Married-civ-spouse -- self-emp-inc|White", Some-college,110445.0,0.0,49.8926576, <=50K,2.9515050169999997,60.0,0.0
2270,Marcus Dighton,"362 Nancy Forest Apt. 248
East Tina, CA 77621",12.62556139,f,, Husband,1.59853819,89.921875,16.22080862,0.0,168.144427,0.76791154,"Exec_managerial|United-States
Married-civ-spouse -- Private|White", Bachelors,100764.0,1.0,43.14141162, >50K,1.429765886,45.0,0.0
2271,Larry Frazier,"3383 Elizabeth Courts
New Chaseview, SD 21291",6.826181114,f,9.0, Husband,-0.359567906,124.2421875,23.74433452,0.0,51.37034912,0.11507398099999999,"Farming-fishing|United-States
Married-civ-spouse -- private|White", HS-grad,190257.0,0.0,51.61133991, >50K,4.122909699,53.0,0.0
2272,Christian Rosamond,"6513 Rose Glen Apt. 438
Vargasport, ND 42108",2.392551815,f,9.0, Wife,28.54648857,31.5078125,50.55684568,0.0,5.598698289,4.863106117,"Other-service|United-States
Married-civ-spouse -- Private|Other", HS-grad,241802.0,1.0,32.41961118, <=50K,25.98160535,40.0,0.0
2273,Jermaine Wagner,"259 Thomas Brook
West Jodyport, CO 39128",17.00494767,f,9.0, Not-in-family,0.071849234,130.1328125,12.70571588,0.0,306.46373430000006,0.094191046,"Other-service|United-States
Never-married -- Private|White", HS-grad,198050.0,0.0,48.45864395, <=50K,0.827759197,28.0,0.0
2274,Ryan Owens,"54869 Brewer Loop
New Danaville, KY 04487",7.505273742000001,f,10.0, Unmarried,-0.162574079,145.71875,16.86020871,0.0,70.69582285,-0.266512522,"Sales|United-States
Divorced -- Private|Black", Some-college,224584.0,0.0,52.99777966, <=50K,2.9908026760000004,40.0,0.0
2275,Tony Lagarde,"853 Charles Unions
Stephenmouth, MO 81143",5.12784442,f,11.0, Husband,0.41658857,125.8203125,31.57071507,7298.0,26.87861887,-0.06793696099999999,"Tech-support|United-States
Married-civ-spouse -- Private|White", Assoc-voc,146391.0,0.0,47.63294448, >50K,6.831939799,40.0,0.0
2276,Steven Williams,"51544 Torres Extensions Apt. 910
Andrewsmouth, OK 02715",1.29303812,f,9.0, Husband,12.78200669,55.6640625,70.549925,0.0,0.620718311,3.142723508,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,205730.0,1.0,36.00939056, >50K,50.65802676,56.0,0.0
2277,Justin Lemme,"6047 Bird Hill
New Daniel, AZ 35409",12.7874928,f,9.0, Unmarried,0.905819515,101.03125,14.71624493,0.0,172.52432130000003,0.42400823600000004,"Other-service|United-States
Widowed -- Private|White", HS-grad,108293.0,0.0,41.84848741, <=50K,1.258361204,24.0,0.0
2278,John Navarez,"5952 Ashley Neck Suite 576
North Robert, OH 04608",10.54653438,f,9.0, Husband,1.310961822,103.140625,13.67153219,0.0,148.1084676,0.479697792,"Sales|United-States
Married-AF-spouse -- Private|White", HS-grad,98155.0,0.0,42.07261847, <=50K,2.269230769,55.0,0.0
2279,Michael Fratus,"4219 Glenn Mills Apt. 409
North Jennifer, MA 59905",3.201231706,f,11.0, Husband,11.18402964,61.71875,47.31498689,0.0,9.087746535,2.266660549,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Assoc-voc,305597.0,1.0,32.30154251, <=50K,14.74916388,40.0,0.0
2280,Buck King,"60370 Armstrong Stream Apt. 696
Bennettton, MT 14593",5.852168784,f,4.0, Not-in-family,0.41007854,113.8359375,25.00795407,0.0,37.55903121,0.00332375,"Other-service|United-States
?? -- Private|White", 7th-8th,160037.0,0.0,47.25839498, <=50K,5.015050167,35.0,0.0
2281,Andre Bennett,"25878 Hector Canyon
Jerryfurt, AZ 38098",1.280288544,f,10.0, Unmarried,12.54182148,43.390625,67.85578175,0.0,0.646120509,3.49042398,"Prof-specialty|United-States
Widowed -- Private|White", Some-college,176239.0,1.0,40.68346454, <=50K,50.21655518,40.0,0.0
2282,Timothy Calvillo,"627 Adrienne Burgs
Johnstad, AL 49824",7.584865207000001,f,6.0, Unmarried,-0.3725531520000001,123.8203125,20.54787256,0.0,66.58051985,0.072767668,"Other-service|United-States
Divorced -- Private|White", 10th,123582.0,0.0,52.35626658, <=50K,3.6680602010000003,40.0,0.0
2283,Jimmy Miller,"2617 Parker Stravenue
Jimenezstad, SC 25879",8.636118173,f,900.0, Own-child,0.239944007,111.8125,17.28981747,0.0,85.60462065,0.42386709100000003,"Adm-clerical|United-States
nan -- Private|Black", HS-grad,229456.0,0.0,44.88174566, <=50K,2.465719064,38.0,0.0
2284,Jeremy Elledge,"790 Armstrong Fields
Paulburgh, OK 25499",16.10944959,f,11.0, Husband,-0.532189049,129.375,11.89615511,0.0,291.8992255,-0.14220215,"Exec-managerial|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Assoc-voc,34572.0,0.0,60.30210403, >50K,0.9431438129999999,60.0,0.0
2285,Phillip Orta,"028 Dalton Flats Apt. 044
Lisaland, VA 33774",10.01103586,f,-900.0, Husband,-0.060971841,124.8125,13.81034066,0.0,131.59071809999998,0.17541740399999994,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,38294.0,0.0,49.38872436, <=50K,2.178929766,40.0,0.0
2286,Christopher Granthan,"10979 Jeffrey Trace
Thomastown, WY 01984",9.084710857000001,FALSE,14.0, Unmarried,0.159786521,104.5703125,16.52051926,15020.0,96.06853432,0.374795511,"Exec_managerial|United-States
Divorced -- Private|Black", Masters,150061.0,0.0,49.40990595, >50K,2.401337793,60.0,0.0
2287,Matthew Lewis,"646 Rachel Hollow Apt. 497
Stoutview, MN 15863",7.03406364,f,7.0, Not-in-family,1.128981669,95.9296875,24.6445762,0.0,50.63518285,0.34109444200000005,"Handlers-cleaners|United-States
Never-married -- Private|Black", 11th,225507.0,0.0,40.24324159, <=50K,3.7525083610000003,15.0,0.0
2288,Nathan Woodrow,"636 Watson Garden
West Sean, ME 24418",0.5366854839999999,f,12.0, Husband,55.405756499999995,11.8828125,67.40200845,0.0,-0.245252644,7.347116777999999,"Prof-specialty|United-States
Married-civ-spouse -- Local-gov|Asian-Pac-Islander", Assoc-acdm,296085.0,1.0,28.27726038, >50K,92.30769231,40.0,0.0
2289,Larry Everett,"USS Mayer
FPO AP 28935",9.337667745,f,10.0, Wife,-0.068778171,142.453125,19.02917961,0.0,91.04158349,-0.2491294010000001,"Adm-clerical|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Some-college,250499.0,0.0,51.94436016, >50K,2.173076923,55.0,0.0
2290,David Gilliland,"PSC 6648, Box 4222
APO AE 39274",11.635675099999998,f,, Own-child,,87.03125,15.09044397,0.0,162.4277873,0.849243876,"?|United-States
Never-married -- ?|White",,218471.0,0.0,, <=50K,,30.0,1602.0
2291,Jacob Eckard,"51828 Hansen Trail Apt. 661
Patriciaton, SC 68558",5.095717334,f,10.0, Husband,2.186632832,99.3671875,25.65182719,0.0,28.17232401,0.394583953,"Transport-moving|United-States
Married-civ-spouse -- Private|White", Some-college,433788.0,0.0,35.51141346, >50K,5.6212374579999995,40.0,0.0
2292,Roosevelt Jackson,"3669 David Forges Suite 049
West Ryanfurt, VT 63480",5.732764676,f,9.0, Unmarried,-0.194833089,127.5703125,26.11212977,0.0,34.25556231,-0.11168116300000001,"Other_service|United-States
Never-married -- Private|Black", HS-grad,174196.0,0.0,51.49676622, <=50K,4.9214046819999995,40.0,0.0
2293,Richard Felix,"2340 Ortiz Meadow Suite 207
East Adamstad, MI 18178",2.591523524,f,9.0, Not-in-family,2.924549748,86.1015625,61.99321753,0.0,5.33872771,1.41847599,"Adm_clerical|United-States
Never-married -- Private|White", HS-grad,225156.0,1.0,48.07559799, <=50K,23.45150502,40.0,0.0
2294,Nestor Lapierre,"319 Delgado Mountain
Davisberg, WA 09496",10.60837206,f,9.0, Husband,-0.178715309,119.2109375,13.83233663,0.0,138.5407963,0.238329702,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|White", HS-grad,125155.0,0.0,46.47624601, <=50K,1.8494983280000001,40.0,0.0
2295,Luke Martinez,"78344 Nancy Ramp Suite 898
West Josefort, MN 51644",1.97380132,f,9.0, Husband,0.04554847,113.015625,61.0081636,0.0,2.26485176,0.067068625,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", HS-grad,117674.0,0.0,47.01478896, >50K,27.02508361,55.0,0.0
2296,Gary Gerrald,"606 Pitts Forks
Port Daniel, RI 64504",10.28166437,f,10.0, Husband,1.669431492,93.4921875,15.38702002,0.0,120.4196791,0.314204818,"Sales|United-States
Married-civ-spouse -- private|White", Some-college,61777.0,0.0,38.16411847, <=50K,1.8787625419999998,30.0,0.0
2297,Cedric Berlin,"382 Connie Village Suite 615
Lake Destiny, LA 31320",19.72899271,f,9.0, Husband,0.35520234100000003,112.21875,10.0817248,0.0,429.5486887,0.301708656,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", HS-grad,385591.0,0.0,49.33383371, >50K,0.616220736,50.0,0.0
2298,William Warren,"5193 Quinn Springs Suite 612
Hopkinsshire, NE 52584",9.442318972999999,f,10.0, Husband,0.201526973,108.4609375,13.63875437,0.0,122.95990570000001,0.25324606899999996,"Sales|United-States
Married-civ-spouse -- Private|White", Some-college,104334.0,0.0,45.12117407, >50K,2.127090301,50.0,0.0
2299,Victor Healy,"893 Leslie Squares Apt. 551
South Lawrenceburgh, AK 62217",5.498866979,f,14.0, Wife,0.049201604,140.1796875,26.99625769,0.0,33.69801553,-0.166771381,"Prof-specialty|England
Married-civ-spouse -- Private|White", Masters,56795.0,0.0,45.83912657, <=50K,6.209866221,45.0,0.0
2300,Carlos Sikora,"6638 Deanna Fords Suite 079
Williamsfurt, ND 34921",6.773794869,f,10.0, Not-in-family,-0.10404653900000001,127.546875,25.40112834,0.0,49.05344903,0.08645070099999999,"Craft-repair|United-States
Never-married -- state-gov|White", Some-college,55849.0,0.0,51.08446733, <=50K,4.233277592,40.0,0.0
2301,Frank Massie,"8905 Gonzalez Mall
Port Vickiton, PA 15999",3.3766411510000003,f,7.0, Not-in-family,14.64021487,58.4296875,48.67706162,0.0,10.29081577,2.723478618,"Sales|United-States
Never-married -- Private|White", 11th,121471.0,1.0,30.67411459, <=50K,14.72993311,40.0,0.0
2302,Dennis Pocai,"3482 Emma Mount
Lake Lisa, DE 86935",10.13249703,f,9.0, Husband,-0.6108812610000001,126.984375,15.15266387,0.0,123.55182820000002,-0.075439698,"Adm-clerical|United-States
Married-civ-spouse -- Private|White", HS-grad,59083.0,0.0,49.1855518, <=50K,2.0359531769999997,40.0,0.0
2303,David Sandage,"PSC 8874, Box 3491
APO AP 75565",2.694580166,f,12.0, Husband,5.474289821,75.53125,54.84521085,0.0,6.3625074,1.80386797,"Sales|?
Married-civ-spouse -- Self-emp-not-inc|White", Assoc-acdm,183765.0,1.0,38.67067233, <=50K,21.51839465,40.0,0.0
2304,James Laughlin,"4032 Peter Extension Apt. 421
Kingtown, MA 75392",2.238599105,f,14.0, Husband,-0.19679209,137.71875,63.25486396,0.0,3.3732609730000003,-0.112475386,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|White", Masters,173682.0,0.0,50.80476379, <=50K,25.48327759,40.0,0.0
2305,Charles Foster,"475 Chris Cliff
New Aaron, MN 28762",6.0350061120000005,f,9.0, Wife,13.61856663,57.1171875,32.38437503,0.0,36.50005897,2.7347993760000002,"Adm-clerical|United-States
Married-civ-spouse -- private|White", HS-grad,139822.0,1.0,33.44879975, >50K,5.8478260870000005,40.0,0.0
2306,Mark Houston,"Unit 9337 Box 9908
DPO AP 97668",4.924387937,f,12.0, Wife,0.369978574,112.6875,32.07368457,0.0,24.44189947,0.381858591,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Assoc-acdm,211699.0,0.0,47.18427141, >50K,6.911371237000001,40.0,1485.0
2307,Michael Davies,"44693 Jennifer Cliff
Craigchester, UT 09532",2.719680049,f,-1300.0, Husband,27.31095198,40.9296875,52.08142196,7688.0,7.064026397,4.76063117,"Exec-managerial|United-States
Married-civ-spouse -- federal-gov|White", Bachelors,244473.0,1.0,30.20093738, >50K,22.97993311,40.0,0.0
2308,Donald Wilcox,"739 Benjamin Brook
Ramirezbury, MI 56646",7.695064615,f,9.0, Unmarried,1.000556711,110.890625,25.58893224,0.0,59.81581274,0.233570372,"Sales|United-States
Divorced -- Private|White", HS-grad,177465.0,0.0,38.42509645, <=50K,3.5050167219999997,25.0,0.0
2309,Guy Davis,"818 Garcia Square Suite 465
West Kellyland, NM 69371",,,9.0, Unmarried,-0.334631377,,51.21049055,0.0,4.930561896,,"Other-service|United-States
Divorced -- Private|White", HS-grad,83727.0,0.0,50.98251222, <=50K,18.69147157,48.0,0.0
